Stall_ID,State,GI_Product,Is_Registered_GI,Monthly_Income_Bracket,Has_Govt_ID,Ecommerce_Active,Govt_Interaction_Rating,Fair_Beneficial,Wants_More_Events,Year,Income_Numeric,Govt_Interaction_Score,State_Region,Years_Registered,Digital_Adoption_Index,Performance_Category,Vendor_Age,Still_Active,Years_Active,Churned,Monthly_Income_Bracket_Encoded,Govt_Interaction_Rating_Encoded,State_Bihar,State_Himachal Pradesh,State_Jharkhand,State_Karnataka,State_Nagaland,State_Other,State_Punjab,State_Rajasthan,State_Tamil Nadu,State_Telangana,State_Uttar Pradesh,State_West Bengal,GI_Product_Banaras Zardozi,GI_Product_Chikan Craft,GI_Product_Dokra,GI_Product_Madhubani Paintings,GI_Product_Others,GI_Product_Sanganer Block Print,State_Region_East,State_Region_North,State_Region_Other,State_Region_South,State_Region_West,Years_Since_Start,Is_Recent_Year,COVID_Period,Post_Digital_Era
82,Tamil Nadu,Others,0,<50K,1,0,Good,1,1,2016,25000.0,3,South,0,0.2909967648366238,1,1,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2016,25000.0,3,South,5,0.8816131210189813,1,1,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0
30,Uttar Pradesh,Madhubani Paintings,0,200K+,1,0,Good,1,1,2024,150000.0,3,North,0,0.409082578150827,2,9,True,11,0,3.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,9,1,0,1
53,Other,Madhubani Paintings,1,<50K,1,0,Good,1,1,2022,25000.0,3,Other,6,0.3862620960120602,1,7,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,1,0,1
87,Punjab,Banaras Zardozi,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,North,5,1.1069947897915469,2,5,True,11,0,1.0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5,1,1,0
58,Uttar Pradesh,Banaras Zardozi,1,50K-100K,1,1,Good,1,1,2022,75000.0,3,North,0,1.1043823515022957,2,7,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,7,1,0,1
90,Karnataka,Madhubani Paintings,0,50K-100K,1,1,Good,1,1,2023,75000.0,3,South,0,0.9764944637233351,2,8,True,11,0,1.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8,1,0,1
111,Bihar,Others,1,200K+,0,1,Good,1,1,2023,150000.0,3,East,5,0.5863802728615304,2,8,True,11,0,3.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,8,1,0,1
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,North,0,0.5697384511843393,2,7,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,7,1,0,1
68,Jharkhand,Others,1,<50K,0,0,Good,1,1,2015,25000.0,3,East,4,-0.1446551040761967,1,0,True,11,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0
16,Uttar Pradesh,Banaras Zardozi,0,<50K,1,0,Good,1,1,2019,25000.0,3,North,0,0.3888010064008444,1,4,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,4,0,0,0
48,Karnataka,Dokra,0,>100K,1,0,Good,1,1,2018,25000.0,3,South,0,0.4216385974103842,0,3,True,11,0,,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,0,0,0
4,Rajasthan,Dokra,0,<50K,0,0,Good,1,1,2021,25000.0,3,West,0,-0.1672508040381874,1,6,True,11,0,0.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,6,1,1,1
87,Punjab,Banaras Zardozi,1,<50K,1,1,Good,1,1,2023,25000.0,3,North,3,0.8862997816604379,1,8,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8,1,0,1
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2021,25000.0,3,East,1,0.7224833478172573,1,6,True,11,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,1,1,1
90,Karnataka,Madhubani Paintings,0,50K-100K,1,0,Good,1,1,2019,75000.0,3,South,0,0.2619594776707575,2,4,True,11,0,1.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4,0,0,0
105,Other,Others,0,<50K,0,0,Good,1,1,2018,25000.0,3,Other,0,-0.005332627848912,1,3,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,0,0,0
89,Himachal Pradesh,Others,1,<50K,1,1,Good,1,1,2021,25000.0,3,North,4,1.012170195057012,1,6,True,11,0,0.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,6,1,1,1
4,Rajasthan,Dokra,0,50K-100K,0,1,Good,1,1,2019,75000.0,3,West,0,0.6758836945570906,2,4,True,11,0,1.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4,0,0,0
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2023,25000.0,3,North,0,0.3816497080045071,1,8,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,8,1,0,1
116,Himachal Pradesh,Dokra,1,<50K,1,0,Good,1,1,2024,25000.0,3,North,10,0.4181629622258472,1,9,True,11,0,0.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,9,1,0,1
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2015,25000.0,3,North,3,0.9562089223848648,1,0,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0
84,Uttar Pradesh,Others,0,50K-100K,0,0,Good,1,1,2015,75000.0,3,North,0,-0.0238395663140346,2,0,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2017,75000.0,3,South,0,0.9360621640163188,2,2,True,11,0,1.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,0,0,0
4,Rajasthan,Dokra,0,50K-100K,0,0,Good,1,1,2018,75000.0,3,West,0,0.1323273187945607,2,3,True,11,0,1.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,0,0,0
89,Himachal Pradesh,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,North,5,1.0981441119196598,1,4,True,11,0,0.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0
73,Uttar Pradesh,Dokra,0,50K-100K,0,0,Good,1,1,2018,75000.0,3,North,0,-0.081609943154204,2,3,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,3,0,0,0
89,Himachal Pradesh,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,North,1,0.997015289873634,1,4,True,11,0,0.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0
54,Himachal Pradesh,Others,1,50K-100K,0,0,Good,1,1,2024,75000.0,3,North,2,0.0378711759757177,2,9,True,11,0,1.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,9,1,0,1
104,Karnataka,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,South,4,1.2101351824637836,1,4,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,0,0,0
97,Karnataka,Others,1,50K-100K,0,1,Good,1,1,2022,75000.0,3,South,2,0.7566230852202721,2,7,True,11,0,1.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7,1,0,1
21,Tamil Nadu,Dokra,0,50K-100K,1,1,Good,1,1,2018,75000.0,3,South,0,1.0893187255355898,2,3,True,11,0,1.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,0,0,0
29,Rajasthan,Sanganer Block Print,1,200K+,1,0,Good,1,1,2024,150000.0,3,West,9,0.4143242021018017,2,9,True,11,0,3.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9,1,0,1
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2022,25000.0,3,North,5,0.4703317516921843,1,7,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,7,1,0,1
11,Uttar Pradesh,Others,0,>100K,1,1,Good,1,1,2019,25000.0,3,North,0,1.0123404800622895,0,4,True,11,0,,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2019,25000.0,3,East,7,1.2592868474977674,0,4,True,11,0,,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4,0,0,0
97,Karnataka,Others,1,50K-100K,0,1,Good,1,1,2022,75000.0,3,South,6,0.5597256420632143,2,7,True,11,0,1.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7,1,0,1
4,Rajasthan,Dokra,0,<50K,0,0,Good,1,1,2021,25000.0,3,West,0,0.0184241874569103,1,6,True,11,0,0.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,6,1,1,1
20,Bihar,Sanganer Block Print,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,East,1,0.9557959780739064,2,6,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,6,1,1,1
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2019,25000.0,3,South,2,0.5941407267281686,1,4,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,4,0,0,0
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,West,3,1.0821736715904646,2,5,True,11,0,1.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5,1,1,0
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2018,25000.0,3,North,3,0.478617153631829,1,3,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3,0,0,0
9,Rajasthan,Banaras Zardozi,0,<50K,1,1,Good,1,1,2018,25000.0,3,West,0,1.053844968633746,1,3,True,11,0,0.0,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,0,0,0
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2015,25000.0,3,North,0,0.3774640114584006,1,0,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0
52,Jharkhand,Banaras Zardozi,1,50K-100K,1,0,Good,1,1,2024,75000.0,3,East,1,0.5397974414315787,2,9,True,11,0,1.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9,1,0,1
75,West Bengal,Madhubani Paintings,1,<50K,1,0,Good,1,1,2016,25000.0,3,East,0,0.3405532470348213,1,1,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,1,0,0,0
71,Jharkhand,Others,1,<50K,0,1,Good,1,1,2025,25000.0,3,East,11,0.6152217348988801,1,10,True,11,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,10,1,0,1
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2025,25000.0,3,North,0,0.4020462262351684,1,10,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,10,1,0,1
51,Other,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2021,75000.0,3,Other,0,0.4998331705353765,2,6,True,11,0,1.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6,1,1,1
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,1,Good,1,1,2020,25000.0,3,North,1,1.0761360002429716,1,5,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,5,1,1,0
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2018,25000.0,3,North,0,0.2858989943067401,1,3,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,3,0,0,0
18,Karnataka,Sanganer Block Print,0,<50K,0,1,Good,1,1,2018,25000.0,3,South,0,0.6493457927289045,1,3,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,0,0,0
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2018,25000.0,3,East,0,0.5403133523694887,1,3,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,3,0,0,0
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2021,25000.0,3,East,5,0.9479414196433829,0,6,True,11,0,,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6,1,1,1
1,Bihar,Others,1,<50K,0,1,Good,1,1,2021,25000.0,3,East,3,0.7040684277585822,1,6,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,1,1,1
13,Nagaland,Madhubani Paintings,1,50K-100K,1,1,Good,1,1,2015,75000.0,3,Other,2,0.7916691478889304,2,0,True,11,0,1.0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0
51,Other,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2021,75000.0,3,Other,1,0.4597945725527675,2,6,True,11,0,1.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6,1,1,1
76,Punjab,Others,1,<50K,1,1,Good,1,1,2015,25000.0,3,North,4,1.0767999369096994,1,0,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0
70,Other,Others,1,<50K,1,0,Good,1,1,2016,25000.0,3,Other,5,0.4080475951203319,1,1,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0,0
96,Karnataka,Others,1,200K+,1,0,Good,1,1,2024,150000.0,3,South,3,0.5722259258365733,2,9,True,11,0,3.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9,1,0,1
49,Rajasthan,Madhubani Paintings,0,50K-100K,0,1,Good,1,1,2021,75000.0,3,West,0,0.4152319043343841,2,6,True,11,0,1.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,6,1,1,1
39,West Bengal,Others,0,50K-100K,1,0,Good,1,1,2022,75000.0,3,East,0,0.5086883330420506,2,7,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,7,1,0,1
62,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2015,25000.0,3,East,0,1.0301092434810033,1,0,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,0
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2025,25000.0,3,North,0,0.3166693092771789,1,10,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,10,1,0,1
8,Nagaland,Madhubani Paintings,1,<50K,0,1,Good,1,1,2019,25000.0,3,Other,6,0.6465361800328281,1,4,True,11,0,0.0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,0,0,0
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2018,25000.0,3,North,0,0.3307023169508056,1,3,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,3,0,0,0
54,Himachal Pradesh,Others,1,50K-100K,0,0,Good,1,1,2020,75000.0,3,North,3,-0.1000208509406013,2,5,True,11,0,1.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,5,1,1,0
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2023,25000.0,3,North,0,0.9574339801709816,1,8,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,8,1,0,1
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2019,25000.0,3,East,6,0.4651034738844894,1,4,True,11,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,0,0,0
98,Telangana,Banaras Zardozi,1,>100K,1,1,Good,1,1,2017,25000.0,3,South,5,0.9713883470437888,0,2,True,11,0,,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,2,0,0,0
104,Karnataka,Others,1,200K+,1,0,Good,1,1,2018,150000.0,3,South,1,0.5141839558206022,2,3,True,11,0,3.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,0,0,0
115,Tamil Nadu,Others,1,50K-100K,1,1,Good,1,1,2017,75000.0,3,South,6,0.9542784914158476,2,2,True,11,0,1.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,0,0,0
2,Other,Banaras Zardozi,1,<50K,1,0,Good,1,1,2020,25000.0,3,Other,9,0.4757013861145266,1,5,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5,1,1,0
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,1,Good,1,1,2022,25000.0,3,North,0,1.1357881559164875,1,7,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,7,1,0,1
114,Jharkhand,Others,1,50K-100K,0,1,Good,1,1,2018,75000.0,3,East,2,0.6589707560205847,2,3,True,11,0,1.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3,0,0,0
79,Bihar,Sanganer Block Print,1,<50K,1,0,Good,1,1,2022,25000.0,3,East,0,0.5158425057030942,1,7,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,7,1,0,1
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2021,25000.0,3,East,0,1.043181285004802,0,6,True,11,0,,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6,1,1,1
41,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,North,0,0.6057916989482302,2,7,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,7,1,0,1
78,Uttar Pradesh,Others,1,<50K,1,0,Good,1,1,2023,25000.0,3,North,1,0.2374662617322473,1,8,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,8,1,0,1
34,Other,Sanganer Block Print,0,50K-100K,1,0,Good,1,1,2016,75000.0,3,Other,0,0.397463768561481,2,1,True,11,0,1.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0,0,0
62,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2018,25000.0,3,East,7,0.9636762030314926,1,3,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,3,0,0,0
92,West Bengal,Others,1,<50K,1,0,Good,1,1,2021,25000.0,3,East,5,0.445945475083301,1,6,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,6,1,1,1
43,Uttar Pradesh,Banaras Zardozi,1,>100K,0,1,Good,1,1,2019,25000.0,3,North,1,0.5012019618315187,0,4,True,11,0,,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,4,0,0,0
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,North,8,1.067168168754442,2,6,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,6,1,1,1
54,Himachal Pradesh,Others,1,50K-100K,0,0,Good,1,1,2017,75000.0,3,North,2,0.189134230747579,2,2,True,11,0,1.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0
115,Tamil Nadu,Others,1,50K-100K,1,1,Good,1,1,2017,75000.0,3,South,4,0.8454601714360631,2,2,True,11,0,1.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,0,0,0
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2019,25000.0,3,East,8,0.5465146306729349,1,4,True,11,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,0,0,0
91,Uttar Pradesh,Madhubani Paintings,0,50K-100K,0,0,Good,1,1,2018,75000.0,3,North,0,0.1720720604062476,2,3,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,3,0,0,0
52,Jharkhand,Banaras Zardozi,1,50K-100K,1,0,Good,1,1,2025,75000.0,3,East,10,0.3264438739410022,2,10,True,11,0,1.0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10,1,0,1
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2019,75000.0,3,West,5,1.078412961958126,2,4,True,11,0,1.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,4,0,0,0
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2017,25000.0,3,East,1,0.6088027200597512,1,2,True,11,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2,0,0,0
4,Rajasthan,Dokra,0,50K-100K,0,0,Good,1,1,2018,75000.0,3,West,0,-0.0032113339579627,2,3,True,11,0,1.0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,0,0,0
90,Karnataka,Madhubani Paintings,0,<50K,1,0,Good,1,1,2024,25000.0,3,South,0,0.4569534100699524,1,9,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,9,1,0,1
26,Jharkhand,Sanganer Block Print,0,<50K,0,0,Good,1,1,2017,25000.0,3,East,0,0.0573523545301095,1,2,True,11,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2,0,0,0
111,Bihar,Others,1,<50K,0,1,Good,1,1,2024,25000.0,3,East,4,0.4669512758471907,1,9,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,9,1,0,1
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2017,75000.0,3,North,0,0.6140752743843999,2,2,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0
44,Other,Others,1,<50K,0,0,Good,1,1,2025,25000.0,3,Other,5,0.1081874735445743,1,10,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,10,1,0,1
116,Himachal Pradesh,Dokra,1,<50K,1,0,Good,1,1,2015,25000.0,3,North,2,0.3311425698725939,1,0,True,11,0,0.0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,0
67,Uttar Pradesh,Others,1,<50K,0,0,Good,1,1,2019,25000.0,3,North,6,0.2588357820491133,1,4,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0
18,Karnataka,Sanganer Block Print,0,<50K,0,1,Good,1,1,2019,25000.0,3,South,0,0.5218292972952672,1,4,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4,0,0,0
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2021,25000.0,3,East,8,-0.0598722754303538,1,6,True,11,0,0.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6,1,1,1
48,Karnataka,Dokra,0,>100K,1,0,Good,1,1,2021,25000.0,3,South,0,0.3908632283776617,0,6,True,11,0,,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,6,1,1,1
84,Uttar Pradesh,Others,0,100K-200K,0,1,Good,1,1,2019,150000.0,3,North,0,0.607382063729403,2,4,True,11,0,2.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0
37,Bihar,Madhubani Paintings,1,100K-200K,0,1,Good,1,1,2019,150000.0,3,East,4,0.5565673363028409,2,4,True,11,0,2.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4,0,0,0
81,Nagaland,Others,1,200K+,1,1,Good,1,1,2020,150000.0,3,Other,0,1.03936842027543,2,5,True,11,0,3.0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5,1,1,0
65,Bihar,Sanganer Block Print,0,>100K,1,1,Good,1,1,2015,25000.0,3,East,0,0.9523509669546568,0,0,True,11,0,,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0
2,Other,Banaras Zardozi,1,<50K,1,0,Good,1,1,2025,25000.0,3,Other,12,0.2894621696729792,1,10,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10,1,0,1
