Stall_ID,State,GI_Product,Is_Registered_GI,Monthly_Income_Bracket,Has_Govt_ID,Ecommerce_Active,Govt_Interaction_Rating,Fair_Beneficial,Wants_More_Events,Year,Income_Numeric,Govt_Interaction_Score,State_Region,Years_Registered,Digital_Adoption_Index
90,Karnataka,Madhubani Paintings,0,50K-100K,1,1,,1,1,2016,75000.0,2,South,0,1.0533414061518724
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2023,,3,East,8,1.2111971954453304
58,Uttar Pradesh,Banaras Zardozi,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,North,5,1.1002334426347486
12,Other,Others,1,<50K,0,0,Good,1,1,2023,25000.0,3,Other,5,-0.10083044761190199
93,Punjab,Madhubani Paintings,0,<50K,1,1,Good,1,1,2022,25000.0,3,North,0,0.9668010052519027
75,West Bengal,Madhubani Paintings,1,<50K,1,0,Good,1,1,2019,25000.0,3,East,4,0.6008777599345867
63,Nagaland,Others,1,<50K,1,1,,1,1,2025,25000.0,2,Other,10,0.909472925845559
73,Uttar Pradesh,Dokra,0,50K-100K,0,0,Good,1,1,2016,75000.0,3,North,0,0.13733426300650706
3,Punjab,Others,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,North,5,1.127632879386151
14,Uttar Pradesh,Dokra,0,<50K,1,1,Good,1,1,2020,25000.0,3,North,0,1.0886592158005506
1,Bihar,Others,1,<50K,0,0,Good,1,1,2025,25000.0,3,East,4,0.01724101912504912
62,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2019,25000.0,3,East,6,0.8948143282424602
104,Karnataka,Others,1,200K+,1,0,,1,1,2018,250000.0,2,South,2,0.3601578615521399
17,Bihar,Madhubani Paintings,0,>100K,1,0,Good,1,1,2025,,3,East,0,0.4460570179625357
74,Jharkhand,Banaras Zardozi,0,50K-100K,1,0,Good,1,1,2018,75000.0,3,East,0,0.34354173316942477
68,Jharkhand,Others,1,<50K,0,0,Good,1,1,2021,25000.0,3,East,6,0.05977639504807526
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2022,25000.0,3,East,4,0.6534565449229717
9,Rajasthan,Banaras Zardozi,0,<50K,1,1,Good,1,1,2024,25000.0,3,West,0,0.9717346171486227
5,Uttar Pradesh,Others,1,<50K,1,0,Good,1,1,2025,25000.0,3,North,0,0.4298649054732958
57,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2021,25000.0,3,North,2,0.4808700097729885
61,Bihar,Others,0,50K-100K,0,1,Good,1,1,2018,75000.0,3,East,0,0.510522312279704
69,Uttar Pradesh,Sanganer Block Print,1,<50K,0,0,Good,1,1,2024,25000.0,3,North,2,0.050041470418187343
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2024,75000.0,3,East,12,0.5883819322516453
7,Uttar Pradesh,Sanganer Block Print,1,<50K,1,1,Good,1,1,2017,25000.0,3,North,5,1.1700346230167304
69,Uttar Pradesh,Sanganer Block Print,1,<50K,0,0,Good,1,1,2017,25000.0,3,North,4,0.2529872840832698
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2020,25000.0,3,South,6,0.5631714654691382
116,Himachal Pradesh,Dokra,1,<50K,1,0,Good,1,1,2017,25000.0,3,North,6,0.41688018575458075
88,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2015,75000.0,3,South,2,0.6809652570080261
34,Other,Sanganer Block Print,0,50K-100K,1,0,Good,1,1,2016,75000.0,3,Other,0,0.4661095171802335
44,Other,Others,1,<50K,0,0,Good,1,1,2023,25000.0,3,Other,2,-0.14852261426649316
19,Telangana,Others,1,>100K,1,0,Good,1,1,2017,,3,South,6,0.27360188178041267
14,Uttar Pradesh,Dokra,0,<50K,1,1,Good,1,1,2025,25000.0,3,North,0,1.0048752449093643
7,Uttar Pradesh,Sanganer Block Print,1,<50K,1,1,Good,1,1,2021,25000.0,3,North,2,1.0578445610521683
65,Bihar,Sanganer Block Print,0,>100K,1,1,Good,1,1,2023,,3,East,0,0.9938971446140533
27,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2024,75000.0,3,North,0,1.0390475717242287
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2021,25000.0,3,East,3,-0.039410667123874844
113,Other,Others,1,200K+,1,0,Good,1,1,2023,250000.0,3,Other,2,0.2778068020502051
6,Uttar Pradesh,Others,1,<50K,0,1,Good,1,1,2020,25000.0,3,North,8,0.5282028452790857
86,Bihar,Madhubani Paintings,1,<50K,0,1,Good,1,1,2018,25000.0,3,East,0,0.4535802165480239
4,Rajasthan,Dokra,0,50K-100K,0,1,Good,1,1,2023,75000.0,3,West,0,0.5980282092780156
3,Punjab,Others,1,<50K,1,0,Good,1,1,2017,25000.0,3,North,1,0.2945540602986997
97,Karnataka,Others,1,50K-100K,0,1,Good,1,1,2021,75000.0,3,South,10,0.5584381734522145
12,Other,Others,1,<50K,0,0,Good,1,1,2024,25000.0,3,Other,8,0.06664686002922592
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2024,25000.0,3,East,12,0.6845532250198216
10,West Bengal,Chikan Craft,0,50K-100K,0,1,,1,1,2023,75000.0,2,East,0,0.40559502776654976
16,Uttar Pradesh,Banaras Zardozi,0,<50K,1,0,Good,1,1,2021,25000.0,3,North,0,0.3549627764420158
10,West Bengal,Chikan Craft,0,<50K,0,1,,1,1,2017,25000.0,2,East,0,0.6435929264896889
79,Bihar,Sanganer Block Print,1,<50K,1,0,Good,1,1,2022,25000.0,3,East,10,0.3519998859457276
48,Karnataka,Dokra,0,>100K,1,0,Good,1,1,2021,,3,South,0,0.4489976820385947
25,Telangana,Others,0,<50K,0,0,,1,1,2025,25000.0,2,South,0,-0.02944012283262001
98,Telangana,Banaras Zardozi,1,100K-200K,1,1,Good,1,1,2015,150000.0,3,South,2,0.8827486479145041
75,West Bengal,Madhubani Paintings,1,<50K,1,0,Good,1,1,2017,25000.0,3,East,5,0.22757678998391473
87,Punjab,Banaras Zardozi,1,<50K,1,1,Good,1,1,2025,25000.0,3,North,2,1.0539671499513295
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2021,25000.0,3,East,4,0.043934098146357625
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2025,25000.0,3,North,0,0.38147314708026875
2,Other,Banaras Zardozi,1,<50K,1,0,Good,1,1,2015,25000.0,3,Other,3,0.2901678002230265
20,Bihar,Sanganer Block Print,1,50K-100K,1,1,,1,1,2021,75000.0,2,East,3,0.9541062749798891
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2023,75000.0,3,West,8,0.9711337844793287
61,Bihar,Others,0,50K-100K,0,1,Good,1,1,2015,75000.0,3,East,0,0.40416279464836347
101,Uttar Pradesh,Sanganer Block Print,1,50K-100K,1,0,,1,1,2019,75000.0,2,North,1,0.42742867480049596
34,Other,Sanganer Block Print,0,100K-200K,1,1,Good,1,1,2025,150000.0,3,Other,0,0.9655322997180273
89,Himachal Pradesh,Others,1,<50K,1,1,Good,1,1,2022,25000.0,3,North,2,1.018079961205837
65,Bihar,Sanganer Block Print,0,>100K,1,1,Good,1,1,2020,,3,East,0,1.1706173901579024
112,Uttar Pradesh,Chikan Craft,1,<50K,0,0,,1,1,2017,25000.0,2,North,2,-0.021339970233182307
43,Uttar Pradesh,Banaras Zardozi,1,100K-200K,0,1,Good,1,1,2018,150000.0,3,North,5,0.5963095749427421
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2016,25000.0,3,South,4,1.118057167634547
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2019,25000.0,3,East,0,0.20150442330942675
5,Uttar Pradesh,Others,1,<50K,1,0,Good,1,1,2017,25000.0,3,North,0,0.2671984040888943
71,Jharkhand,Others,1,<50K,0,1,Good,1,1,2022,25000.0,3,East,3,0.5672931367606303
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2020,25000.0,3,East,5,0.04638160410871741
65,Bihar,Sanganer Block Print,0,>100K,1,1,Good,1,1,2021,,3,East,0,1.0456724087799238
37,Bihar,Madhubani Paintings,1,100K-200K,0,1,Good,1,1,2019,150000.0,3,East,7,0.8144903051188738
90,Karnataka,Madhubani Paintings,0,50K-100K,1,1,,1,1,2016,75000.0,2,South,0,0.9368150486021667
101,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,,1,1,2024,25000.0,2,North,8,0.6762888952376429
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2022,25000.0,3,East,11,0.8497213102579164
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2020,75000.0,3,East,0,0.07523904547515885
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2019,75000.0,3,West,7,1.0641410650227225
58,Uttar Pradesh,Banaras Zardozi,1,200K+,1,1,Good,1,1,2016,250000.0,3,North,5,0.8825452345112071
13,Nagaland,Madhubani Paintings,1,<50K,1,1,Good,1,1,2019,25000.0,3,Other,3,0.9888993910798958
81,Nagaland,Others,1,<50K,1,1,Good,1,1,2017,25000.0,3,Other,3,1.1335160927640702
63,Nagaland,Others,1,<50K,1,1,,1,1,2020,25000.0,2,Other,1,0.9839926508225127
76,Punjab,Others,1,<50K,1,1,Good,1,1,2016,25000.0,3,North,1,1.1160847876594495
67,Uttar Pradesh,Others,1,<50K,0,0,Good,1,1,2015,25000.0,3,North,2,-0.003883945829026101
54,Himachal Pradesh,Others,1,100K-200K,0,0,Good,1,1,2025,150000.0,3,North,5,0.06769942824018545
114,Jharkhand,Others,1,50K-100K,0,1,Good,1,1,2018,75000.0,3,East,7,0.6629609952953026
90,Karnataka,Madhubani Paintings,0,50K-100K,1,1,,1,1,2025,75000.0,2,South,0,0.9343307568463162
34,Other,Sanganer Block Print,0,50K-100K,1,0,Good,1,1,2023,75000.0,3,Other,0,0.37737404859308166
85,Bihar,Others,1,<50K,1,1,Good,1,1,2025,25000.0,3,East,8,0.8974678575047883
91,Uttar Pradesh,Madhubani Paintings,0,200K+,0,1,Good,1,1,2019,250000.0,3,North,0,0.6205839114759641
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2020,75000.0,3,East,1,0.6407816183331484
56,Other,Madhubani Paintings,1,50K-100K,1,0,,1,1,2024,75000.0,2,Other,6,0.3965050030284338
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2020,25000.0,3,North,9,0.5578168816393044
107,Telangana,Madhubani Paintings,1,<50K,1,1,Good,1,1,2024,25000.0,3,South,5,0.8973763847515419
91,Uttar Pradesh,Madhubani Paintings,0,200K+,0,1,Good,1,1,2019,250000.0,3,North,0,0.5825034414810726
57,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2018,25000.0,3,North,4,0.3481360829923575
18,Karnataka,Sanganer Block Print,0,<50K,0,1,Good,1,1,2015,25000.0,3,South,0,0.6076770505515541
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2025,25000.0,3,South,1,0.9615795942900887
12,Other,Others,1,<50K,0,0,Good,1,1,2024,25000.0,3,Other,6,0.025670415003566746
74,Jharkhand,Banaras Zardozi,0,50K-100K,1,0,Good,1,1,2016,75000.0,3,East,0,0.5362170198461603
109,Uttar Pradesh,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2021,75000.0,3,North,1,0.572273879590959
86,Bihar,Madhubani Paintings,1,<50K,0,1,Good,1,1,2015,25000.0,3,East,1,0.37158893062431675
90,Karnataka,Madhubani Paintings,0,200K+,1,1,,1,1,2021,250000.0,2,South,0,0.9371230226552038
17,Bihar,Madhubani Paintings,0,>100K,1,0,Good,1,1,2021,,3,East,0,0.49667984425482103
90,Karnataka,Madhubani Paintings,0,50K-100K,1,1,,1,1,2018,75000.0,2,South,0,0.8627203820029695
34,Other,Sanganer Block Print,0,50K-100K,1,1,Good,1,1,2015,75000.0,3,Other,0,1.0809456504901762
4,Rajasthan,Dokra,0,50K-100K,0,1,Good,1,1,2020,75000.0,3,West,0,0.5558591127260881
46,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2016,75000.0,3,South,1,0.47570794830588753
90,Karnataka,Madhubani Paintings,0,50K-100K,1,1,,1,1,2017,75000.0,2,South,0,1.0445615655914746
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,North,0,0.6104788880058215
66,Rajasthan,Madhubani Paintings,1,<50K,0,0,Good,1,1,2021,25000.0,3,West,2,-0.0015874516034043889
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2022,25000.0,3,North,8,0.6783311841858978
2,Other,Banaras Zardozi,1,50K-100K,1,0,Good,1,1,2019,75000.0,3,Other,8,0.32099718335312527
45,Bihar,Chikan Craft,0,<50K,0,0,Good,1,1,2023,25000.0,3,East,0,-0.03167566380537582
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2024,75000.0,3,East,4,0.9695697306590563
82,Tamil Nadu,Others,0,<50K,1,0,Good,1,1,2017,25000.0,3,South,0,0.4099495836632925
29,Rajasthan,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2017,75000.0,3,West,5,0.5731962674250546
68,Jharkhand,Others,1,<50K,0,0,Good,1,1,2016,25000.0,3,East,1,-0.14636854322705528
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,1,Good,1,1,2020,25000.0,3,North,4,0.9510552236775903
50,Uttar Pradesh,Others,1,<50K,0,1,,1,1,2021,25000.0,2,North,4,0.4476841577931965
38,Uttar Pradesh,Chikan Craft,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,North,2,0.9549065083362364
23,Bihar,Chikan Craft,1,<50K,1,1,Good,1,1,2023,25000.0,3,East,1,0.9910420835274693
69,Uttar Pradesh,Sanganer Block Print,1,100K-200K,0,0,Good,1,1,2025,150000.0,3,North,9,-0.15297747127915923
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2024,75000.0,3,North,0,0.3488946188518708
97,Karnataka,Others,1,50K-100K,0,1,Good,1,1,2021,75000.0,3,South,6,0.6241907717782479
74,Jharkhand,Banaras Zardozi,0,50K-100K,1,1,Good,1,1,2025,75000.0,3,East,0,0.839071988416095
3,Punjab,Others,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,North,1,0.9503898561032841
88,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2015,75000.0,3,South,0,0.573624771575343
44,Other,Others,1,<50K,0,1,Good,1,1,2018,25000.0,3,Other,6,0.6557889110839069
29,Rajasthan,Sanganer Block Print,1,200K+,1,0,Good,1,1,2024,250000.0,3,West,3,0.449883435854113
23,Bihar,Chikan Craft,1,50K-100K,1,0,Good,1,1,2017,75000.0,3,East,1,0.36714606651832526
68,Jharkhand,Others,1,200K+,0,0,Good,1,1,2025,250000.0,3,East,14,0.06530059230679745
64,Bihar,Madhubani Paintings,1,200K+,1,0,Good,1,1,2018,250000.0,3,East,0,0.4058176179276994
25,Telangana,Others,0,<50K,0,1,,1,1,2022,25000.0,2,South,0,0.6497101146595178
115,Tamil Nadu,Others,1,50K-100K,1,0,,1,1,2023,75000.0,2,South,4,0.4292734895285151
35,Other,Others,0,<50K,0,0,Good,1,1,2017,25000.0,3,Other,0,-0.10158259030412423
25,Telangana,Others,0,<50K,0,0,,1,1,2016,25000.0,2,South,0,0.14254787400827787
85,Bihar,Others,1,<50K,1,1,Good,1,1,2016,25000.0,3,East,4,0.965507191946937
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,North,0,0.5776439168975198
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2024,75000.0,3,West,1,1.0398355085042847
36,Jharkhand,Banaras Zardozi,0,50K-100K,0,0,Good,1,1,2018,75000.0,3,East,0,0.04645442838591796
53,Other,Madhubani Paintings,1,<50K,1,0,,1,1,2019,25000.0,2,Other,1,0.30624566889866994
1,Bihar,Others,1,<50K,0,0,Good,1,1,2017,25000.0,3,East,5,0.028323116463580184
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2025,75000.0,3,North,0,0.3447042473662336
35,Other,Others,0,<50K,0,0,Good,1,1,2016,25000.0,3,Other,0,-0.00956860949886292
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,1,Good,1,1,2019,25000.0,3,North,0,0.9798098686599133
14,Uttar Pradesh,Dokra,0,<50K,1,1,Good,1,1,2017,25000.0,3,North,0,1.0129259650202835
27,Uttar Pradesh,Chikan Craft,1,<50K,1,1,Good,1,1,2021,25000.0,3,North,4,1.0479102300427308
40,Telangana,Banaras Zardozi,0,50K-100K,0,0,,1,1,2017,75000.0,2,South,0,0.058148841993677924
65,Bihar,Sanganer Block Print,0,>100K,1,1,Good,1,1,2015,,3,East,0,0.9367489813492796
87,Punjab,Banaras Zardozi,1,<50K,1,1,Good,1,1,2017,25000.0,3,North,4,1.0002557127873068
54,Himachal Pradesh,Others,1,50K-100K,0,0,Good,1,1,2016,75000.0,3,North,4,-0.09662546576607567
37,Bihar,Madhubani Paintings,1,50K-100K,0,1,Good,1,1,2017,75000.0,3,East,5,0.5229672092355923
75,West Bengal,Madhubani Paintings,1,<50K,1,0,Good,1,1,2017,25000.0,3,East,5,0.26240335030972617
88,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2021,75000.0,3,South,4,0.7035524470635535
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2023,75000.0,3,North,0,0.43665845691797245
17,Bihar,Madhubani Paintings,0,>100K,1,0,Good,1,1,2025,,3,East,0,0.5457549343262563
6,Uttar Pradesh,Others,1,<50K,0,1,Good,1,1,2020,25000.0,3,North,9,0.5905919743721013
86,Bihar,Madhubani Paintings,1,<50K,0,1,Good,1,1,2018,25000.0,3,East,3,0.45465048650899176
65,Bihar,Sanganer Block Print,0,>100K,1,1,Good,1,1,2020,,3,East,0,0.9632745027007725
74,Jharkhand,Banaras Zardozi,0,50K-100K,1,0,Good,1,1,2018,75000.0,3,East,0,0.4608375998825885
1,Bihar,Others,1,<50K,0,0,Good,1,1,2025,25000.0,3,East,9,-0.17401481795944063
99,Uttar Pradesh,Others,1,200K+,1,0,Good,1,1,2022,250000.0,3,North,0,0.2666544280991494
21,Tamil Nadu,Dokra,0,<50K,1,1,Good,1,1,2020,25000.0,3,South,0,0.9851384904096346
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2025,25000.0,3,South,0,0.45905836326698224
52,Jharkhand,Banaras Zardozi,1,50K-100K,1,0,Good,1,1,2017,75000.0,3,East,4,0.376115354038355
71,Jharkhand,Others,1,<50K,0,0,Good,1,1,2016,25000.0,3,East,5,0.11690614020683461
81,Nagaland,Others,1,100K-200K,1,1,Good,1,1,2019,150000.0,3,Other,7,1.1157223316777787
116,Himachal Pradesh,Dokra,1,<50K,1,0,Good,1,1,2016,25000.0,3,North,2,0.4113629115171428
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2023,75000.0,3,East,11,0.9442606228609505
21,Tamil Nadu,Dokra,0,<50K,1,1,Good,1,1,2020,25000.0,3,South,0,0.9788781801471359
75,West Bengal,Madhubani Paintings,1,<50K,1,0,Good,1,1,2025,25000.0,3,East,11,0.44544920206978755
20,Bihar,Sanganer Block Print,1,50K-100K,1,1,,1,1,2023,75000.0,2,East,7,0.9024917243902177
86,Bihar,Madhubani Paintings,1,<50K,0,1,Good,1,1,2016,25000.0,3,East,5,0.48286034867788147
69,Uttar Pradesh,Sanganer Block Print,1,200K+,0,0,Good,1,1,2019,250000.0,3,North,7,-0.017768304495343737
46,Tamil Nadu,Others,1,50K-100K,0,1,Good,1,1,2025,75000.0,3,South,8,0.7251012642145865
24,Bihar,Others,1,<50K,1,1,Good,1,1,2020,25000.0,3,East,1,0.9718537702253789
5,Uttar Pradesh,Others,1,50K-100K,1,0,Good,1,1,2024,75000.0,3,North,1,0.3234817839891806
98,Telangana,Banaras Zardozi,1,>100K,1,1,Good,1,1,2018,,3,South,6,0.8776163112519484
67,Uttar Pradesh,Others,1,<50K,0,0,Good,1,1,2015,25000.0,3,North,3,0.08911176764345213
63,Nagaland,Others,1,<50K,1,0,,1,1,2021,25000.0,2,Other,1,0.3620157726839055
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2015,75000.0,3,East,4,0.8814401221410826
95,Jharkhand,Dokra,1,<50K,0,0,Good,1,1,2024,25000.0,3,East,13,-0.04648017835205064
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2015,25000.0,3,East,0,0.26205078226114303
63,Nagaland,Others,1,<50K,1,1,,1,1,2022,25000.0,2,Other,2,0.9041853101753821
78,Uttar Pradesh,Others,1,<50K,1,1,Good,1,1,2017,25000.0,3,North,3,0.8934634705382153
6,Uttar Pradesh,Others,1,<50K,0,1,Good,1,1,2021,25000.0,3,North,8,0.6115127428747597
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2017,25000.0,3,South,3,0.4031630735666773
20,Bihar,Sanganer Block Print,1,50K-100K,1,1,,1,1,2021,75000.0,2,East,7,1.015868063445017
1,Bihar,Others,1,<50K,0,0,Good,1,1,2017,25000.0,3,East,2,-0.1585017461332103
15,Uttar Pradesh,Chikan Craft,1,<50K,0,0,Good,1,1,2020,25000.0,3,North,8,0.0005071151259783946
71,Jharkhand,Others,1,<50K,0,1,Good,1,1,2025,25000.0,3,East,13,0.5648839493784741
104,Karnataka,Others,1,<50K,1,0,,1,1,2025,25000.0,2,South,14,0.2968498761309142
82,Tamil Nadu,Others,0,<50K,1,0,Good,1,1,2016,25000.0,3,South,0,0.29099676483662384
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2016,25000.0,3,South,5,0.8816131210189813
30,Uttar Pradesh,Madhubani Paintings,0,200K+,1,0,Good,1,1,2024,250000.0,3,North,0,0.409082578150827
53,Other,Madhubani Paintings,1,<50K,1,0,,1,1,2022,25000.0,2,Other,6,0.38626209601206024
87,Punjab,Banaras Zardozi,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,North,5,1.1069947897915469
58,Uttar Pradesh,Banaras Zardozi,1,50K-100K,1,1,Good,1,1,2022,75000.0,3,North,0,1.1043823515022955
90,Karnataka,Madhubani Paintings,0,50K-100K,1,1,,1,1,2023,75000.0,2,South,0,0.9764944637233353
111,Bihar,Others,1,200K+,0,1,,1,1,2023,250000.0,2,East,5,0.5863802728615304
84,Uttar Pradesh,Others,0,50K-100K,0,1,Good,1,1,2022,75000.0,3,North,0,0.5697384511843393
68,Jharkhand,Others,1,<50K,0,0,Good,1,1,2015,25000.0,3,East,4,-0.1446551040761967
16,Uttar Pradesh,Banaras Zardozi,0,<50K,1,0,Good,1,1,2019,25000.0,3,North,0,0.3888010064008444
48,Karnataka,Dokra,0,>100K,1,0,Good,1,1,2018,,3,South,0,0.4216385974103842
4,Rajasthan,Dokra,0,<50K,0,0,Good,1,1,2021,25000.0,3,West,0,-0.16725080403818748
87,Punjab,Banaras Zardozi,1,<50K,1,1,Good,1,1,2023,25000.0,3,North,3,0.8862997816604379
114,Jharkhand,Others,1,<50K,0,1,Good,1,1,2021,25000.0,3,East,1,0.7224833478172573
90,Karnataka,Madhubani Paintings,0,50K-100K,1,0,,1,1,2019,75000.0,2,South,0,0.26195947767075756
105,Other,Others,0,<50K,0,0,Good,1,1,2018,25000.0,3,Other,0,-0.005332627848912062
89,Himachal Pradesh,Others,1,<50K,1,1,Good,1,1,2021,25000.0,3,North,4,1.012170195057012
4,Rajasthan,Dokra,0,50K-100K,0,1,Good,1,1,2019,75000.0,3,West,0,0.6758836945570906
30,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2023,25000.0,3,North,0,0.38164970800450715
116,Himachal Pradesh,Dokra,1,<50K,1,0,Good,1,1,2024,25000.0,3,North,10,0.4181629622258472
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2015,25000.0,3,North,3,0.9562089223848649
84,Uttar Pradesh,Others,0,50K-100K,0,0,Good,1,1,2015,75000.0,3,North,0,-0.023839566314034603
42,Karnataka,Others,0,50K-100K,1,1,Good,1,1,2017,75000.0,3,South,0,0.9360621640163187
4,Rajasthan,Dokra,0,50K-100K,0,0,Good,1,1,2018,75000.0,3,West,0,0.1323273187945607
89,Himachal Pradesh,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,North,5,1.0981441119196598
73,Uttar Pradesh,Dokra,0,50K-100K,0,0,Good,1,1,2018,75000.0,3,North,0,-0.08160994315420407
89,Himachal Pradesh,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,North,1,0.997015289873634
54,Himachal Pradesh,Others,1,50K-100K,0,0,Good,1,1,2024,75000.0,3,North,2,0.03787117597571775
104,Karnataka,Others,1,<50K,1,1,,1,1,2019,25000.0,2,South,4,1.2101351824637836
97,Karnataka,Others,1,50K-100K,0,1,Good,1,1,2022,75000.0,3,South,2,0.7566230852202721
21,Tamil Nadu,Dokra,0,50K-100K,1,1,Good,1,1,2018,75000.0,3,South,0,1.0893187255355898
29,Rajasthan,Sanganer Block Print,1,200K+,1,0,Good,1,1,2024,250000.0,3,West,9,0.41432420210180176
32,Uttar Pradesh,Dokra,1,<50K,1,0,Good,1,1,2022,25000.0,3,North,5,0.47033175169218433
11,Uttar Pradesh,Others,0,>100K,1,1,Good,1,1,2019,,3,North,0,1.0123404800622895
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2019,,3,East,7,1.2592868474977674
97,Karnataka,Others,1,50K-100K,0,1,Good,1,1,2022,75000.0,3,South,6,0.5597256420632143
4,Rajasthan,Dokra,0,<50K,0,0,Good,1,1,2021,25000.0,3,West,0,0.018424187456910365
20,Bihar,Sanganer Block Print,1,50K-100K,1,1,,1,1,2021,75000.0,2,East,1,0.9557959780739064
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2019,25000.0,3,South,2,0.5941407267281686
31,Rajasthan,Others,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,West,3,1.0821736715904646
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2018,25000.0,3,North,3,0.478617153631829
9,Rajasthan,Banaras Zardozi,0,<50K,1,1,Good,1,1,2018,25000.0,3,West,0,1.053844968633746
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2015,25000.0,3,North,0,0.37746401145840064
52,Jharkhand,Banaras Zardozi,1,50K-100K,1,0,Good,1,1,2024,75000.0,3,East,1,0.5397974414315787
75,West Bengal,Madhubani Paintings,1,<50K,1,0,Good,1,1,2016,25000.0,3,East,0,0.3405532470348213
71,Jharkhand,Others,1,<50K,0,1,Good,1,1,2025,25000.0,3,East,11,0.6152217348988801
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2025,25000.0,3,North,0,0.40204622623516845
51,Other,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2021,75000.0,3,Other,0,0.49983317053537657
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,1,Good,1,1,2020,25000.0,3,North,1,1.0761360002429716
33,Uttar Pradesh,Madhubani Paintings,0,<50K,1,0,Good,1,1,2018,25000.0,3,North,0,0.28589899430674015
18,Karnataka,Sanganer Block Print,0,<50K,0,1,Good,1,1,2018,25000.0,3,South,0,0.6493457927289045
39,West Bengal,Others,0,<50K,1,0,Good,1,1,2018,25000.0,3,East,0,0.5403133523694887
64,Bihar,Madhubani Paintings,1,>100K,1,1,Good,1,1,2021,,3,East,5,0.9479414196433827
1,Bihar,Others,1,<50K,0,1,Good,1,1,2021,25000.0,3,East,3,0.7040684277585822
13,Nagaland,Madhubani Paintings,1,50K-100K,1,1,Good,1,1,2015,75000.0,3,Other,2,0.7916691478889304
